APPOINTMENT_MONTH_START_DATE,GP_CODE,GP_NAME,SUPPLIER,PCN_CODE,PCN_NAME,SUB_ICB_LOCATION_CODE,SUB_ICB_LOCATION_NAME,HCP_TYPE,APPT_MODE,NATIONAL_CATEGORY,TIME_BETWEEN_BOOK_AND_APPT,COUNT_OF_APPOINTMENTS,APPT_STATUS
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Acute,1 Day,7,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,Planned Clinical Procedure,2 to 7 Days,1,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,Inconsistent Mapping,8 to 14 Days,6,DNA
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,Inconsistent Mapping,2 to 7 Days,9,DNA
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,Inconsistent Mapping,22 to 28 Days,1,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,Inconsistent Mapping,2 to 7 Days,5,DNA
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,Inconsistent Mapping,15 to 21 Days,2,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,Inconsistent Mapping,2 to 7 Days,49,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,Inconsistent Mapping,8 to 14 Days,29,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,Inconsistent Mapping,2 to 7 Days,9,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,Planned Clinical Procedure,22 to 28 Days,1,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,Inconsistent Mapping,22 to 28 Days,23,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,Planned Clinics,15 to 21 Days,5,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,Inconsistent Mapping,8 to 14 Days,82,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Home Visit,Patient contact during Care Home Round,Same Day,101,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,Planned Clinics,8 to 14 Days,21,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,Inconsistent Mapping,Same Day,4,DNA
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Home Visit,Patient contact during Care Home Round,2 to 7 Days,17,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,General Consultation Acute,2 to 7 Days,1,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Home Visit,Patient contact during Care Home Round,Same Day,2,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Clinical Triage,Same Day,3,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,Planned Clinics,2 to 7 Days,2,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,Planned Clinics,8 to 14 Days,2,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Planned Clinics,1 Day,3,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Planned Clinics,2 to 7 Days,4,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Planned Clinics,2 to 7 Days,1,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,Clinical Triage,2 to 7 Days,7,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Planned Clinics,Same Day,1,DNA
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Video Conference/Online,General Consultation Acute,Same Day,187,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,General Consultation Acute,15 to 21 Days,4,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Video Conference/Online,Inconsistent Mapping,15 to 21 Days,35,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Video Conference/Online,Inconsistent Mapping,2 to 7 Days,3,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Video Conference/Online,Inconsistent Mapping,22 to 28 Days,69,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,General Consultation Acute,2 to 7 Days,1,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Video Conference/Online,Inconsistent Mapping,Same Day,322,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,Inconsistent Mapping,15 to 21 Days,8,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,Inconsistent Mapping,15 to 21 Days,7,DNA
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Routine,Unknown / Data Issue,1,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Routine,Same Day,1,DNA
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,Inconsistent Mapping,1 Day,1,DNA
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Routine,More than 28 Days,1,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Routine,15 to 21 Days,37,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Routine,8 to 14 Days,198,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Routine,22 to 28 Days,2,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,Home Visit,Same Day,53,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Routine,2 to 7 Days,11,DNA
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Routine,2 to 7 Days,134,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Routine,15 to 21 Days,10,DNA
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,Home Visit,2 to 7 Days,1,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Routine,1 Day,6,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Routine,1 Day,3,DNA
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,Home Visit,8 to 14 Days,3,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Routine,22 to 28 Days,14,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Acute,Same Day,130,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Acute,8 to 14 Days,1,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Routine,Same Day,8,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Acute,2 to 7 Days,8,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,Clinical Triage,Same Day,1,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,Clinical Triage,More than 28 Days,1,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Acute,22 to 28 Days,1,DNA
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Routine,8 to 14 Days,24,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,Clinical Triage,22 to 28 Days,2,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Video Conference/Online,Inconsistent Mapping,Same Day,588,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,Home Visit,2 to 7 Days,2,DNA
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Video Conference/Online,Inconsistent Mapping,Same Day,2,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Video Conference/Online,Inconsistent Mapping,8 to 14 Days,1,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Routine,15 to 21 Days,130,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Routine,2 to 7 Days,1,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Video Conference/Online,Inconsistent Mapping,8 to 14 Days,4,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Routine,8 to 14 Days,1,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Acute,1 Day,9,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Acute,8 to 14 Days,3,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,Home Visit,1 Day,13,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Video Conference/Online,Inconsistent Mapping,2 to 7 Days,1,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Routine,2 to 7 Days,20,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Video Conference/Online,Inconsistent Mapping,2 to 7 Days,63,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Video Conference/Online,Inconsistent Mapping,15 to 21 Days,3,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Routine,15 to 21 Days,5,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Routine,2 to 7 Days,29,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Routine,15 to 21 Days,1,DNA
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Video Conference/Online,Inconsistent Mapping,15 to 21 Days,22,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,Home Visit,2 to 7 Days,4,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Routine,1 Day,29,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Video Conference/Online,Inconsistent Mapping,1 Day,2,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,Home Visit,Same Day,3,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Video Conference/Online,Inconsistent Mapping,1 Day,78,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Routine,8 to 14 Days,16,DNA
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,Inconsistent Mapping,1 Day,88,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,Home Visit,Same Day,19,DNA
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Video Conference/Online,General Consultation Routine,Same Day,4,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Routine,8 to 14 Days,10,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Routine,1 Day,1,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Video Conference/Online,General Consultation Acute,Same Day,8,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Acute,Same Day,2,DNA
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Video Conference/Online,General Consultation Acute,Same Day,69,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Routine,Same Day,98,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,Planned Clinics,1 Day,2,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,General Consultation Routine,Same Day,31,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Acute,Same Day,1,DNA
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Routine,22 to 28 Days,28,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Routine,Same Day,55,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Acute,Same Day,80,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,General Consultation Routine,8 to 14 Days,2,Unknown
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Acute,2 to 7 Days,14,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,Home Visit,2 to 7 Days,1,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,General Consultation Routine,8 to 14 Days,2,DNA
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Acute,8 to 14 Days,1,DNA
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,General Consultation Routine,8 to 14 Days,26,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,Planned Clinical Procedure,8 to 14 Days,5,DNA
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,Planned Clinics,15 to 21 Days,54,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,General Consultation Routine,22 to 28 Days,1,DNA
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,Inconsistent Mapping,1 Day,6,Attended
01MAR2026,M82047,MARDEN MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Acute,8 to 14 Days,3,Attended
